Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,274.4967346,300.8500061,300.8500061,286.5499878,286.5499878,12629
2010-01-05 00:00:00+00:00,288.1828308,315.8500061,315.8500061,305,310,15652
2010-01-06 00:00:00+00:00,302.5531616,331.6000061,331.6000061,321.5,329.7999878,17004
2010-01-07 00:00:00+00:00,309.8980103,339.6499939,348.1499939,335,344.3999939,37613
2010-01-08 00:00:00+00:00,336.5402832,368.8500061,373,326.1000061,326.1000061,35943
2010-01-11 00:00:00+00:00,354.6513672,388.7000122,403,378.9500122,380,25157
2010-01-12 00:00:00+00:00,334.0310974,366.1000061,395,365,395,9776
2010-01-13 00:00:00+00:00,339.7336731,372.3500061,386.8999939,366,366,7612
2010-01-14 00:00:00+00:00,327.9636536,359.4500122,377.8999939,358,372.1000061,4035
2010-01-15 00:00:00+00:00,326.1843262,357.5,375,351,375,5724
2010-01-18 00:00:00+00:00,321.3943176,352.25,370,350.6000061,355,10597
2010-01-19 00:00:00+00:00,302.2338562,331.25,358.6000061,324,354.5,5595
2010-01-20 00:00:00+00:00,307.8907471,337.4500122,345,333.2000122,345,5107
2010-01-21 00:00:00+00:00,298.7210693,327.3999939,339.75,321.25,338.8999939,6016
2010-01-22 00:00:00+00:00,288.7759094,316.5,325,308,308.5,5300
2010-01-25 00:00:00+00:00,275.2266846,301.6499939,329,298,325,6839
2010-01-27 00:00:00+00:00,270.7558594,296.75,331.7999878,293,301,16185
2010-01-28 00:00:00+00:00,262.6811523,287.8999939,308.7999878,282.1499939,308.7999878,4433
2010-01-29 00:00:00+00:00,251.4129333,275.5499878,282,272,272,14818
2010-02-01 00:00:00+00:00,261.403717,286.5,301,277.75,301,5508
2010-02-02 00:00:00+00:00,259.2140198,284.1000061,308.9500122,281.25,299.4500122,9031
2010-02-03 00:00:00+00:00,267.9274292,293.6499939,296,286.3500061,286.3500061,3410
2010-02-04 00:00:00+00:00,255.7468414,280.2999878,293.8999939,277.7999878,287.6499939,3310
2010-02-05 00:00:00+00:00,257.6628723,282.3999939,284.9500122,268.25,280,6513
