Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,120.9664917,148.9499969,154.3000031,146.1000061,146.1000061,334208
2010-01-05 00:00:00+00:00,121.7785873,149.9499969,153,149.5,151,91633
2010-01-06 00:00:00+00:00,122.062851,150.3000031,151.6000061,149,151,53597
2010-01-07 00:00:00+00:00,121.9816284,150.1999969,153.3500061,149.3000031,150.8000031,70649
2010-01-08 00:00:00+00:00,122.1440811,150.3999939,153,150,153,44704
2010-01-11 00:00:00+00:00,123.0780411,151.5500031,153.75,150.8000031,150.8000031,76619
2010-01-12 00:00:00+00:00,122.2253189,150.5,155.6999969,150,151.9499969,91245
2010-01-13 00:00:00+00:00,121.088295,149.1000061,150.8999939,147.0500031,150.6999969,46481
2010-01-14 00:00:00+00:00,123.6465073,152.25,154.5,149.25,150.75,81562
2010-01-15 00:00:00+00:00,122.9156342,151.3500061,154.8999939,151.1000061,153,85063
2010-01-18 00:00:00+00:00,127.1386719,156.5500031,158.8999939,149.75,151.25,330216
2010-01-19 00:00:00+00:00,125.8798599,155,161,154.25,157.5,251523
2010-01-20 00:00:00+00:00,123.3216858,151.8500061,157.9499969,149.6000061,155.8999939,134668
2010-01-21 00:00:00+00:00,123.1592331,151.6499939,156.5,151,154,158937
2010-01-22 00:00:00+00:00,115.4440308,142.1499939,150.1999969,141.3000031,150.1999969,416504
2010-01-25 00:00:00+00:00,113.9415817,140.3000031,144.9499969,138.3500061,143,104127
2010-01-27 00:00:00+00:00,106.6324234,131.3000031,141,128.5,141,92129
2010-01-28 00:00:00+00:00,105.4548416,129.8500061,135.6499939,129.0500031,132.6499939,56977
2010-01-29 00:00:00+00:00,108.0536575,133.0500031,134.75,126.5,128,48877
2010-02-01 00:00:00+00:00,112.8046036,138.8999939,139.6999969,132.5500031,133.3999939,73468
2010-02-02 00:00:00+00:00,109.7591324,135.1499939,143,134,141,55029
2010-02-03 00:00:00+00:00,111.2209473,136.9499969,139.8500061,135.6499939,137,58258
2010-02-04 00:00:00+00:00,110.0839767,135.5500031,143.0500031,134.1499939,139.8999939,90252
2010-02-05 00:00:00+00:00,106.5512009,131.1999969,134,130,132,35404
2010-02-08 00:00:00+00:00,110.043335,135.5,136.8000031,132.6999969,135.3999939,37823
2010-02-09 00:00:00+00:00,111.5863953,137.3999939,139.3999939,135.1499939,136.5,47020
2010-02-10 00:00:00+00:00,114.6318893,141.1499939,142.6999969,138,138.6999969,106976
2010-02-11 00:00:00+00:00,112.9264069,139.0500031,143.4499969,138.1499939,142.8000031,58024
2010-02-15 00:00:00+00:00,110.8148575,136.4499969,140.9499969,136,139.0500031,19391
2010-02-16 00:00:00+00:00,114.6318893,141.1499939,144.3999939,136.1000061,138.5,166312
2010-02-17 00:00:00+00:00,115.078537,141.6999969,145.6999969,141.1000061,144.8999939,84273
2010-02-18 00:00:00+00:00,112.7639999,138.8500061,143,138.0500031,143,32445
2010-02-19 00:00:00+00:00,108.8251724,134,138.3999939,133.25,137.8999939,37022
2010-02-22 00:00:00+00:00,107.5663681,132.4499969,137.5,131.6000061,136.3999939,39979
2010-02-23 00:00:00+00:00,107.4039459,132.25,134.5,131.9499969,133.75,18963
2010-02-24 00:00:00+00:00,106.6730347,131.3500061,132.1999969,130,131.1000061,23065
2010-02-25 00:00:00+00:00,108.8657761,134.0500031,135.6999969,130,132,39134
2010-02-26 00:00:00+00:00,110.2057877,135.6999969,137,132.5500031,134,47540
2010-03-02 00:00:00+00:00,112.3173294,138.3000031,141,136.8000031,136.8999939,47757
2010-03-03 00:00:00+00:00,111.992485,137.8999939,141,137.5500031,140.5,36491
2010-03-04 00:00:00+00:00,125.8392563,154.9499969,160.8000031,137.1000061,138.8999939,1177843
2010-03-05 00:00:00+00:00,121.4131546,149.5,156.5,149.0500031,156,430611
2010-03-08 00:00:00+00:00,124.4586716,153.25,154.5,149.1499939,151.5,288581
2010-03-09 00:00:00+00:00,123.1186218,151.6000061,157.3000031,150.3999939,154,418867
2010-03-10 00:00:00+00:00,122.4283218,150.75,154.5,150,151.6499939,88788
2010-03-11 00:00:00+00:00,119.2204132,146.8000031,152.0500031,145.25,151.8999939,69618
2010-03-12 00:00:00+00:00,118.530098,145.9499969,149.1999969,144.6000061,147.8999939,56058
2010-03-15 00:00:00+00:00,118.205246,145.5500031,149.6999969,145,147.5,82262
2010-03-16 00:00:00+00:00,126.3265381,155.5500031,157.6999969,146.1499939,147.3999939,728446
2010-03-17 00:00:00+00:00,124.3368149,153.1000061,159,152,156.8999939,233628
2010-03-18 00:00:00+00:00,134.6102295,165.75,171.6000061,152.6499939,153.8500061,1469966
2010-03-19 00:00:00+00:00,135.5442047,166.8999939,170.9499969,164.3999939,165.75,593125
2010-03-22 00:00:00+00:00,132.2550812,162.8500061,168.75,161.5500031,165.8999939,237305
2010-03-23 00:00:00+00:00,131.6865692,162.1499939,169.3999939,161.1499939,164.6999969,233693
2010-03-25 00:00:00+00:00,128.0319824,157.6499939,163.5,156.6000061,162.8500061,124200
2010-03-26 00:00:00+00:00,127.9101486,157.5,161.1999969,156.6000061,157.8000031,110888
2010-03-29 00:00:00+00:00,125.0271454,153.9499969,159.8500061,152,158,47904
2010-03-30 00:00:00+00:00,121.372551,149.4499969,155.8999939,148,155.8000031,197378
2010-03-31 00:00:00+00:00,121.1695175,149.1999969,151.6999969,146.8000031,149,70271
2010-04-01 00:00:00+00:00,122.8749695,151.3000031,154,150,150.25,109727
2010-04-05 00:00:00+00:00,125.6362305,154.6999969,157.1999969,152,152,122828
2010-04-06 00:00:00+00:00,124.0525665,152.75,156.8999939,149.1499939,156.0500031,73657
2010-04-07 00:00:00+00:00,133.5138702,164.3999939,165.5500031,146.8999939,146.8999939,548611
2010-04-08 00:00:00+00:00,129.006546,158.8500061,165.6999969,158.0500031,164,164543
2010-04-09 00:00:00+00:00,129.7780914,159.8000031,163.5,159.1000061,159.1000061,80502
2010-04-12 00:00:00+00:00,130.1841736,160.3000031,163.5,159.1999969,162.6000061,39014
2010-04-13 00:00:00+00:00,128.641098,158.3999939,166.1000061,158,161.5,297520
2010-04-15 00:00:00+00:00,125.0271454,153.9499969,162.6000061,153.25,159.9499969,134676
2010-04-16 00:00:00+00:00,124.0931778,152.8000031,155,152,154,65656
2010-04-19 00:00:00+00:00,122.5501404,150.8999939,155.4499969,148.3999939,150.8999939,213330
