Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,132.2378082,165.4799957,166.0500031,157.6000061,158.1999969,6644850
2010-01-05 00:00:00+00:00,129.6086884,162.1900024,168.3999939,161.6199951,167,5803015
2010-01-06 00:00:00+00:00,129.792511,162.4199982,164.6000061,161.0099945,163.9799957,3497165
2010-01-07 00:00:00+00:00,125.4213333,156.9499969,163.8000031,156.0399933,162.9700012,5165270
2010-01-08 00:00:00+00:00,126.1245499,157.8300018,160.9799957,156.8199921,157.3999939,3661545
2010-01-11 00:00:00+00:00,125.9967041,157.6699982,159.8000031,156.6399994,159.8000031,2277045
2010-01-12 00:00:00+00:00,125.477272,157.0200043,159.2099915,156.1799927,157.8000031,2305340
2010-01-13 00:00:00+00:00,125.4692917,157.0099945,158.6499939,152,155.9799957,3809350
2010-01-14 00:00:00+00:00,125.0457458,156.4799957,158.9700012,156.0200043,158.2799988,1913170
2010-01-15 00:00:00+00:00,127.3312149,159.3399963,160.5699921,155.0599976,157.6000061,3982295
2010-01-18 00:00:00+00:00,129.1851807,161.6600037,162.5800018,157.0699921,158.8000031,3943840
2010-01-19 00:00:00+00:00,128.3940582,160.6699982,163.6000061,160.1999969,162.5099945,1922690
2010-01-20 00:00:00+00:00,128.3700714,160.6399994,162.6000061,159.8600006,162.6000061,2089275
2010-01-21 00:00:00+00:00,124.8299789,156.2099915,160.5800018,155.5699921,159.8000031,1453775
2010-01-22 00:00:00+00:00,124.4304276,155.7099915,157.2700043,151,154.1999969,2155305
2010-01-25 00:00:00+00:00,122.7762604,153.6399994,156.6000061,151.8000031,154.3999939,1886275
2010-01-27 00:00:00+00:00,114.4334946,143.1999969,153.3999939,142,151.8800049,3926345
2010-01-28 00:00:00+00:00,114.3136215,143.0500031,146.9799957,141.2299957,145,2858875
2010-01-29 00:00:00+00:00,110.9732971,138.8699951,144,134.5,142,4706505
2010-02-01 00:00:00+00:00,114.9209442,143.8099976,144.6000061,135.8000031,139.8800049,6627875
2010-02-02 00:00:00+00:00,113.146904,141.5899963,147.2400055,141,145.6000061,4517070
2010-02-03 00:00:00+00:00,115.3444748,144.3399963,145.3999939,141.3000031,142.0200043,2727930
2010-02-04 00:00:00+00:00,110.310051,138.0399933,143.6000061,137.2400055,143.6000061,2643645
2010-02-05 00:00:00+00:00,107.5690689,134.6100006,136.6999969,130,136,3883535
2010-02-08 00:00:00+00:00,107.6569748,134.7200012,137.4400024,129.0200043,136.3999939,3765490
2010-02-09 00:00:00+00:00,108.0884857,135.2599945,137.3999939,132.8000031,135.7799988,2672255
2010-02-10 00:00:00+00:00,107.0576477,133.9700012,137.3999939,133.5200043,136.6000061,2457855
2010-02-11 00:00:00+00:00,109.9184952,137.5500031,138.3800049,134.0200043,134.1999969,2327085
2010-02-15 00:00:00+00:00,109.0634232,136.4799957,140.3999939,136,138,2647485
2010-02-16 00:00:00+00:00,112.3557892,140.6000061,141.5599976,137.6000061,137.6000061,2410065
2010-02-17 00:00:00+00:00,113.6983032,142.2799988,144.3800049,141.6999969,143,2463585
2010-02-18 00:00:00+00:00,113.4425735,141.9599915,143.7700043,140.7899933,143.1999969,1750510
2010-02-19 00:00:00+00:00,111.5406876,139.5800018,141.7899933,137.4199982,140.8000031,2096570
2010-02-22 00:00:00+00:00,112.6674423,140.9900055,142.8600006,139,140.3999939,2288425
2010-02-23 00:00:00+00:00,111.73246,139.8199921,142.8000031,139,139,2970615
2010-02-24 00:00:00+00:00,109.8225708,137.4299927,139.6999969,135.6199951,138.3999939,2349365
2010-02-25 00:00:00+00:00,106.8738632,133.7400055,137.1999969,132.8000031,137,2340665
2010-02-26 00:00:00+00:00,113.6423492,142.2099915,143.7400055,133.1999969,133.7400055,7552160
2010-03-02 00:00:00+00:00,127.3951721,159.4199982,161.6000061,145.1999969,145.8000031,15046625
2010-03-03 00:00:00+00:00,129.057312,161.5,162.8000031,159.1799927,161,8864490
2010-03-04 00:00:00+00:00,129.7205963,162.3300018,165.6999969,159.6399994,161.4199982,8618620
2010-03-05 00:00:00+00:00,127.1074677,159.0599976,163.3399963,158.6600037,163,23945130
2010-03-08 00:00:00+00:00,127.3392334,159.3500061,163.0200043,158.4199982,162.3999939,3891695
2010-03-09 00:00:00+00:00,123.2077713,154.1799927,157.9799957,150,153,219027700
2010-03-10 00:00:00+00:00,124.4144516,155.6900024,158.5,155.0099945,156,5790680
2010-03-11 00:00:00+00:00,123.2077713,154.1799927,156.4799957,153.3999939,156.3999939,2489465
2010-03-12 00:00:00+00:00,121.7054672,152.3000031,155.8800049,152,154.3999939,2347165
2010-03-15 00:00:00+00:00,122.8162231,153.6900024,157.1999969,151.6000061,157.1999969,3366325
2010-03-16 00:00:00+00:00,125.6930313,157.2899933,157.6600037,153.6000061,154,3496610
