Date,Adj Close,Close,High,Low,Open,Volume
2013-01-02 00:00:00+00:00,16.68734741,19.60821342,19.8214283,19.34392929,19.77928543,560518000
2013-01-03 00:00:00+00:00,16.47670937,19.36071396,19.63107109,19.3214283,19.56714249,352965200
2013-01-04 00:00:00+00:00,16.01775932,18.8214283,19.23678589,18.77964211,19.17749977,594333600
2013-01-07 00:00:00+00:00,15.92353249,18.71071434,18.90357018,18.39999962,18.6428566,484156400
2013-01-08 00:00:00+00:00,15.96639156,18.76107025,18.99607086,18.6160717,18.90035629,458707200
2013-01-09 00:00:00+00:00,15.71686172,18.46785736,18.75035667,18.42821312,18.6607132,407604400
2013-01-10 00:00:00+00:00,15.91168499,18.69678688,18.88285637,18.41142845,18.87678528,601146000
2013-01-11 00:00:00+00:00,15.81411171,18.58214378,18.76142883,18.53642845,18.6071434,350506800
2013-01-14 00:00:00+00:00,15.25029945,17.9196434,18.125,17.80392838,17.95285606,734207600
2013-01-15 00:00:00+00:00,14.76916409,17.35428619,17.82107162,17.26357079,17.79642868,876772400
2013-01-16 00:00:00+00:00,15.38221264,18.07464218,18.19428635,17.5892868,17.66571426,690804800
2013-01-17 00:00:00+00:00,15.27856636,17.95285606,18.2410717,17.92964363,18.22535706,453678400
2013-01-18 00:00:00+00:00,15.19711113,17.8571434,17.93642807,17.72857094,17.80428505,472922800
2013-01-22 00:00:00+00:00,15.34209347,18.02750015,18.13857079,17.73678589,18.02000046,461546400
2013-01-23 00:00:00+00:00,15.62293911,18.35750008,18.39249992,18.02750015,18.17178535,861509600
2013-01-24 00:00:00+00:00,13.6925993,16.0892868,16.63321495,16.0803566,16.4285717,1460852400
2013-01-25 00:00:00+00:00,13.36981106,15.71000004,16.29392815,15.53571415,16.13178635,1208026400
2013-01-28 00:00:00+00:00,13.67223549,16.06535721,16.1860714,15.56642914,15.63678646,785517600
2013-01-29 00:00:00+00:00,13.92876148,16.36678505,16.43571472,16.14714241,16.375,571158000
2013-01-30 00:00:00+00:00,13.88499069,16.31535721,16.52142906,16.2321434,16.3214283,417155200
2013-01-31 00:00:00+00:00,13.84426785,16.26749992,16.40285683,16.24928665,16.32071495,319334400
2013-02-01 00:00:00+00:00,13.78742981,16.20071411,16.40999985,16.01250076,16.39678574,539484400
2013-02-04 00:00:00+00:00,13.44397736,15.79714298,16.28357124,15.78571415,16.21107101,477117200
2013-02-05 00:00:00+00:00,13.91569138,16.35142899,16.41928673,15.79357147,15.85892868,573347600
2013-02-06 00:00:00+00:00,13.90080166,16.33392906,16.6607132,16.1635704,16.30249977,593706400
2013-02-07 00:00:00+00:00,14.31412506,16.72214317,16.7857132,16.21857071,16.5446434,704580800
2013-02-08 00:00:00+00:00,14.52078915,16.96357155,17.10035706,16.7232132,16.9285717,633158400
2013-02-11 00:00:00+00:00,14.67211628,17.14035606,17.31928635,16.9017868,17.0178566,517490400
2013-02-12 00:00:00+00:00,14.30434322,16.71071434,17.22785759,16.70499992,17.12535667,609053200
2013-02-13 00:00:00+00:00,14.2771349,16.67892838,16.91571426,16.54357147,16.6860714,475207600
2013-02-14 00:00:00+00:00,14.26429272,16.66392899,16.84428596,16.57214355,16.59000015,355275200
