Date,Adj Close,Close,High,Low,Open,Volume
2013-01-01 00:00:00+00:00,215.4720612,288.6062622,291.2374878,288.1937561,290.9500122,2959992
2013-01-02 00:00:00+00:00,215.504715,288.6499939,291,287.9375,289.5249939,4349944
2013-01-03 00:00:00+00:00,218.1831512,292.2374878,293.6062622,288.875,289.375,10599288
2013-01-04 00:00:00+00:00,219.2703857,293.6937561,294.3687439,291.5,293.5499878,8454008
2013-01-07 00:00:00+00:00,221.6268616,296.8500061,297.4874878,291.9437561,293.8875122,8761624
2013-01-08 00:00:00+00:00,218.7524414,293,295.9937439,290.4375,295.625,12867424
2013-01-09 00:00:00+00:00,217.5392609,291.375,295.2250061,290.4125061,292.5249939,6149968
2013-01-10 00:00:00+00:00,216.7273102,290.2875061,292.8312378,288.6499939,291.375,10901016
2013-01-11 00:00:00+00:00,253.1051636,339.0125122,340.25,315.125,315.125,92852568
2013-01-14 00:00:00+00:00,261.9150085,350.8125,354.6187439,344.03125,344.9750061,50924760
2013-01-15 00:00:00+00:00,260.0998535,348.3812561,351.1812439,346.8125,350.75,20377880
2013-01-16 00:00:00+00:00,258.2706604,345.9312439,348.6000061,344.4375,347.625,11660824
2013-01-17 00:00:00+00:00,261.1170959,349.7437439,350.8312378,347.3999939,349,11767072
2013-01-18 00:00:00+00:00,260.1932373,348.5062561,351.25,347.1812439,350.625,7290592
2013-01-21 00:00:00+00:00,260.9630737,349.5375061,351.3250122,345.3812561,345.3812561,5899560
2013-01-22 00:00:00+00:00,259.7732239,347.9437561,349.8312378,347.125,349.2000122,5110280
2013-01-23 00:00:00+00:00,260.3377991,348.7000122,349.75,347.625,347.625,7458712
2013-01-24 00:00:00+00:00,261.1404114,349.7749939,353.5,348.84375,351.25,11211296
2013-01-25 00:00:00+00:00,262.6755676,351.8312378,353.5,348.8937378,351.25,8442536
2013-01-28 00:00:00+00:00,262.3022766,351.3312378,353.4500122,350.125,351.5,6723008
2013-01-29 00:00:00+00:00,261.2150879,349.875,353.125,348.5687561,350.75,6197184
2013-01-30 00:00:00+00:00,260.435791,348.8312378,350.7437439,347.5687561,350.59375,6805528
2013-01-31 00:00:00+00:00,260.3285217,348.6875,350.8875122,346.25,349,17480440
2013-02-01 00:00:00+00:00,258.59729,346.3687439,350.2374878,344,348.8875122,7899648
2013-02-04 00:00:00+00:00,258.28479,345.9500122,348.75,343.125,347.625,7500016
2013-02-05 00:00:00+00:00,257.1927795,344.4874878,347.7937622,343.1937561,345.40625,6166112
2013-02-06 00:00:00+00:00,259.0685425,347,348.5062561,344.4812622,346.90625,9097344
2013-02-07 00:00:00+00:00,260.3285217,348.6875,349.875,347.5062561,348.25,10704472
2013-02-08 00:00:00+00:00,260.3238525,348.6812439,352.0874939,346.53125,347.8937378,5482696
2013-02-11 00:00:00+00:00,260.5664673,349.0062561,351.8687439,348.1124878,350.15625,7394792
2013-02-12 00:00:00+00:00,257.1320801,344.40625,346.7625122,342.71875,346.25,4442392
2013-02-13 00:00:00+00:00,260.3332214,348.6937561,349.6437378,343.125,344.625,6322888
2013-02-14 00:00:00+00:00,262.4982605,351.59375,353.5,349.2937622,349.2999878,6894000
2013-02-15 00:00:00+00:00,260.2445374,348.5750122,351.0625,347.0375061,348.75,5194256
2013-02-18 00:00:00+00:00,259.4512634,347.5125122,348.3374939,345.375,347.875,2754784
2013-02-19 00:00:00+00:00,263.2168274,352.5562439,353.125,345.8812561,347.5125122,4643344
2013-02-20 00:00:00+00:00,263.1235352,352.4312439,354.0437622,351.0625,353.15625,5545224
2013-02-21 00:00:00+00:00,262.0363464,350.9750061,352.4874878,349.1437378,350.2000122,5558744
2013-02-22 00:00:00+00:00,265.0927124,355.0687561,356.875,349.6375122,349.8374939,8703536
2013-02-25 00:00:00+00:00,272.3019409,364.7250061,365.25,358.4500122,358.75,10457648
2013-02-26 00:00:00+00:00,276.2216187,369.9750061,371.1749878,364.5,364.5,12173544
2013-02-27 00:00:00+00:00,271.6253662,363.8187561,368.5,362.7625122,368.5,7029760
2013-02-28 00:00:00+00:00,271.2940979,363.375,366.9812622,360.6749878,364.4125061,11808104
2013-03-01 00:00:00+00:00,271.9287109,364.2250061,370.1749878,361.5,364.25,8414632
