Date,Adj Close,Close,High,Low,Open,Volume
2013-01-01 00:00:00+00:00,117.7336426,155.5375061,156.9750061,154.9624939,156.2250061,1223180
2013-01-02 00:00:00+00:00,118.3202286,156.3125,156.7124939,155.2124939,156.5,2322316
2013-01-03 00:00:00+00:00,118.4527283,156.4875031,158,156.0124969,157.5,4041084
2013-01-04 00:00:00+00:00,119.985527,158.5124969,159.1000061,156.75,157.0625,4405880
2013-01-07 00:00:00+00:00,118.8217621,156.9750061,159.75,156.5249939,159.75,1205952
2013-01-08 00:00:00+00:00,120.1085739,158.6750031,158.8874969,156.1750031,156.7375031,2580932
2013-01-09 00:00:00+00:00,120.3261795,158.9624939,160.7124939,158.1625061,158.5,2559260
2013-01-10 00:00:00+00:00,121.4143295,160.3999939,162.9250031,159.2749939,159.625,3364128
2013-01-11 00:00:00+00:00,122.029274,161.2124939,164.3625031,160.7749939,163.5,6828592
2013-01-14 00:00:00+00:00,127.3184814,168.1999969,169,162.1000061,162.5,12102412
2013-01-15 00:00:00+00:00,125.6721191,166.0249939,170.3000031,165.5625,169.25,4186764
2013-01-16 00:00:00+00:00,127.5076675,168.4499969,170.2375031,164.6000061,166.625,10660852
2013-01-17 00:00:00+00:00,133.2226257,176,180.3249969,172.3999939,175.5,29586880
2013-01-18 00:00:00+00:00,133.5348816,176.4125061,179.1875,175.125,175.25,8911400
2013-01-21 00:00:00+00:00,135.7268372,178.8000031,179.5124969,174.375,175.0375061,4523228
2013-01-22 00:00:00+00:00,132.3962555,174.4125061,179,173.6625061,179,2742436
2013-01-23 00:00:00+00:00,128.3635254,169.1000061,175.9875031,166.0625,175,11598412
2013-01-24 00:00:00+00:00,126.4563065,166.5874939,170.75,165.875,169.2250061,4735396
2013-01-25 00:00:00+00:00,129.2459564,170.2624969,171.125,166.0625,167.9250031,5296860
2013-01-28 00:00:00+00:00,132.1970215,174.1499939,176,169.75,169.75,7459896
2013-01-29 00:00:00+00:00,131.3050537,172.9750061,175.7250061,171.9250031,174.125,5634676
2013-01-30 00:00:00+00:00,130.7546539,172.25,174.9750061,171.3125,173.6999969,4817056
2013-01-31 00:00:00+00:00,130.5648956,172,175.6750031,170.0249939,172.4250031,9893804
2013-02-01 00:00:00+00:00,130.5554657,171.9875031,174.2250061,170.5375061,172.4875031,2876756
2013-02-04 00:00:00+00:00,129.4641876,170.5500031,173.125,170,171.9875031,2509300
2013-02-05 00:00:00+00:00,127.3576889,167.7749939,170.375,167.125,169.0625,3933688
2013-02-06 00:00:00+00:00,127.1584015,167.5124969,169.3249969,167.3249969,169.1750031,11367776
2013-02-07 00:00:00+00:00,126.9117584,167.1875,167.9750061,166.3999939,167.1125031,4135276
