Date,Adj Close,Close,High,Low,Open,Volume
2013-01-01 00:00:00+00:00,597.765686,722.1777954,725.666687,718.0666504,718.3110962,1721670
2013-01-02 00:00:00+00:00,606.8339233,733.1333618,735.555542,725.1333618,728.6221924,2631399
2013-01-03 00:00:00+00:00,602.1618652,727.4888916,738.3555298,724.444458,735.555542,2839403
2013-01-04 00:00:00+00:00,598.9061279,723.555542,727.0666504,719.5111084,724.888916,2227387
2013-01-07 00:00:00+00:00,584.2460327,705.8444214,725.777771,704.444458,725.4222412,4125613
2013-01-08 00:00:00+00:00,576.428772,696.4000244,705.666687,692.7555542,705.333313,5971054
2013-01-09 00:00:00+00:00,570.1012573,688.7555542,703.4666748,686.888916,693.777771,5481434
2013-01-10 00:00:00+00:00,568.9607544,687.3777466,693.9555664,680.111084,692.444458,4787451
2013-01-11 00:00:00+00:00,563.5713501,680.8666382,688.5999756,677.777771,687.555542,3456486
2013-01-14 00:00:00+00:00,571.977478,691.0222168,692.444458,680,682.666687,2511222
2013-01-15 00:00:00+00:00,573.8903198,693.333313,700.3110962,688.7333374,691.4222412,4279311
2013-01-16 00:00:00+00:00,568.0778198,686.3110962,697.333313,683.111084,688.9777832,2080365
2013-01-17 00:00:00+00:00,562.0078735,678.9777832,688.555542,676.0666504,683.555542,2456646
2013-01-18 00:00:00+00:00,565.5027466,683.2000122,691.777771,680.2444458,680.5999756,2414625
2013-01-21 00:00:00+00:00,576.5943604,696.5999756,697.777771,682.3777466,684.444458,2002873
2013-01-22 00:00:00+00:00,571.4623413,690.4000244,700.2888794,688.0888672,696.4888916,2733189
2013-01-23 00:00:00+00:00,574.2949829,693.8222046,697.7111206,686.8444214,691.777771,2191965
2013-01-24 00:00:00+00:00,583.0873413,704.444458,712.444458,666.222229,694.222229,14036971
2013-01-25 00:00:00+00:00,592.7625122,716.1333618,718.4888916,701.1555786,706.6444702,5253986
2013-01-28 00:00:00+00:00,587.5018921,709.777771,717.5333252,706.888916,716.444458,2286380
2013-01-29 00:00:00+00:00,586.6190186,708.7111206,714.6221924,704.444458,709.333313,2225565
2013-01-30 00:00:00+00:00,575.2700195,695,713.777771,692.9333496,708.888916,2282654
2013-01-31 00:00:00+00:00,567.2133789,685.2666626,694.1333618,683.8666382,691.7111206,2437740
2013-02-01 00:00:00+00:00,564.0864258,681.4888916,691.3110962,679.1333618,687.9555664,2228364
2013-02-04 00:00:00+00:00,564.6749878,682.2000122,688.7999878,678.666687,681.4888916,2350743
2013-02-05 00:00:00+00:00,564.4175415,681.888916,684.444458,676.0888672,680.555542,2281601
2013-02-06 00:00:00+00:00,556.6000366,672.444458,686.5999756,668.666687,686.5999756,2099310
2013-02-07 00:00:00+00:00,550.4932861,665.0666504,671.5333252,660.4666748,667.111084,2380275
2013-02-08 00:00:00+00:00,555.901062,671.5999756,678.6221924,662.222229,662.222229,2011970
2013-02-11 00:00:00+00:00,548.0837402,662.1555786,673.3555298,660.444458,672.8444214,1560595
2013-02-12 00:00:00+00:00,549.9782715,664.444458,668,656.6889038,660.444458,1741970
2013-02-13 00:00:00+00:00,545.2141113,658.6889038,671.111084,656.888916,662.888916,1381088
2013-02-14 00:00:00+00:00,530.1496582,640.4888916,661.777771,637,658.8222046,3035481
2013-02-15 00:00:00+00:00,531.2163696,641.777771,646.5111084,634.4666748,638.4000244,2598363
2013-02-18 00:00:00+00:00,540.3949585,652.8666382,654.8444214,640.444458,640.4888916,2023089
2013-02-19 00:00:00+00:00,538.1693115,650.1777954,656.333313,643.6221924,652.888916,1894702
2013-02-20 00:00:00+00:00,536.0725098,647.6444702,655.555542,646.3555298,653.333313,1772408
2013-02-21 00:00:00+00:00,524.5396118,633.7111206,644,631.6221924,642.666687,3276740
2013-02-22 00:00:00+00:00,528.0158691,637.9111328,640.888916,629.333313,633.9111328,2206822
2013-02-25 00:00:00+00:00,515.7103271,623.0444336,641.2666626,621.4222412,638.3777466,2709407
2013-02-26 00:00:00+00:00,502.4115295,606.9777832,621.333313,604.4666748,621.333313,3774753
2013-02-27 00:00:00+00:00,518.5797119,626.5111084,631.7333374,610.666687,613.333313,4357989
2013-02-28 00:00:00+00:00,503.1842346,607.9111328,643.222229,600.555542,636,8570641
2013-03-01 00:00:00+00:00,515.1953125,622.4222412,626.6221924,608.0444336,609.777771,4172217
2013-03-04 00:00:00+00:00,502.0621033,606.555542,618.333313,604.444458,617.777771,2519865
2013-03-05 00:00:00+00:00,513.4111328,620.2666626,621.6889038,603.5777588,612.2888794,3606358
2013-03-06 00:00:00+00:00,526.9121704,636.5777588,640.4222412,624.444458,624.444458,3393414
2013-03-07 00:00:00+00:00,538.5004883,650.5777588,652.7999878,636.2888794,637.0666504,3992447
2013-03-08 00:00:00+00:00,550.9163818,665.5777588,670.6444702,649.0444336,652.444458,5020121
2013-03-11 00:00:00+00:00,555.5700073,671.2000122,674.777771,647.222229,648.888916,8683071
2013-03-12 00:00:00+00:00,552.0752563,666.9777832,676.222229,660.9777832,671.3555298,6524122
2013-03-13 00:00:00+00:00,550.1437988,664.6444702,672,659.5111084,662.222229,3694032
2013-03-14 00:00:00+00:00,559.9294434,676.4666748,680.7999878,656.9777832,661.888916,5284833
2013-03-15 00:00:00+00:00,554.815918,670.2888794,681.0222168,666.1777954,678.9777832,4192744
2013-03-18 00:00:00+00:00,555.6253052,671.2666626,676.2666626,656.8666382,661.777771,3248280
2013-03-19 00:00:00+00:00,541.0204468,653.6221924,674.444458,649.777771,672.1333618,5333843
2013-03-20 00:00:00+00:00,528.3102417,638.2666626,657.4666748,627.111084,652.444458,4226015
2013-03-21 00:00:00+00:00,512.9697266,619.7333374,646.666687,616.444458,641.0222168,3304093
2013-03-22 00:00:00+00:00,514.7171021,621.8444214,628.222229,615.5999756,620,2869931
2013-03-25 00:00:00+00:00,502.6875305,607.3110962,631.4888916,604.9777832,631.0888672,2853411
2013-03-26 00:00:00+00:00,492.019043,594.4222412,610.6221924,592.666687,604.3555298,2805108
2013-03-28 00:00:00+00:00,502.5954895,607.2000122,609.4222412,595.2666626,595.2666626,3910230
2013-04-01 00:00:00+00:00,514.5332031,621.6221924,624.4000244,608.888916,611.111084,2719021
2013-04-02 00:00:00+00:00,524.3739624,633.5111084,636.444458,620,621.6221924,2553102
2013-04-03 00:00:00+00:00,507.5251465,613.1555786,634.4222412,607.4000244,628.888916,4509895
2013-04-04 00:00:00+00:00,500.9952087,605.2666626,616.0444336,601.4000244,612.222229,3572840
2013-04-05 00:00:00+00:00,496.5623779,599.9111328,609.7555542,596.222229,604.888916,3272782
2013-04-08 00:00:00+00:00,487.678009,589.1777954,599.111084,586.666687,599.111084,2725339
2013-04-09 00:00:00+00:00,485.7099609,586.7999878,606.4222412,583.555542,593.333313,3731121
2013-04-10 00:00:00+00:00,498.0707397,601.7333374,604.444458,587.111084,591.2444458,4089033
2013-04-11 00:00:00+00:00,507.5251465,613.1555786,616.444458,601.2666626,608.888916,3671361
2013-04-12 00:00:00+00:00,500.2226868,604.333313,614.222229,601.4222412,607.111084,1853176
2013-04-15 00:00:00+00:00,508.40802,614.222229,618.0888672,596.5333252,601.1333618,2290329
2013-04-16 00:00:00+00:00,524.9625854,634.222229,635.555542,611.4666748,613.2888794,2749925
2013-04-17 00:00:00+00:00,523.9140625,632.9555664,643.3777466,625.777771,635.555542,2613642
2013-04-18 00:00:00+00:00,542.7861938,655.7555542,659.9333496,631.3110962,633.333313,3434278
2013-04-22 00:00:00+00:00,564.2703857,681.7111206,684,656.9555664,657.777771,3710067
2013-04-23 00:00:00+00:00,553.5465698,668.7555542,681.3777466,661.7999878,681.0222168,3519969
2013-04-25 00:00:00+00:00,558.8994141,675.222229,679.111084,667.111084,671.555542,3983744
2013-04-26 00:00:00+00:00,566.84552,684.8222046,687,668.9777832,673.777771,2805925
2013-04-29 00:00:00+00:00,562.7803955,679.9111328,687.555542,676.0444336,683.6444702,1658495
2013-04-30 00:00:00+00:00,556.3057251,672.0888672,684.444458,658.2444458,682.222229,2767410
2013-05-02 00:00:00+00:00,570.9658203,689.7999878,693.777771,667.111084,668.9333496,4134078
2013-05-03 00:00:00+00:00,577.7163696,697.9555664,704,680.7555542,687.7555542,3290397
2013-05-06 00:00:00+00:00,573.7248535,693.1333618,699.888916,688.0444336,694.666687,1968574
2013-05-07 00:00:00+00:00,580.5304565,701.3555298,704.444458,693.333313,695.555542,2863822
2013-05-08 00:00:00+00:00,574.8099365,694.444458,703.9777832,685.666687,702.2666626,2067439
2013-05-09 00:00:00+00:00,574.8651733,694.5111084,700,684.444458,692.444458,1721486
2013-05-10 00:00:00+00:00,574.6444702,694.2444458,700,689,690.5111084,2204757
2013-05-13 00:00:00+00:00,558.21875,674.4000244,694.666687,672.0666504,691.222229,2508972
2013-05-14 00:00:00+00:00,559.671875,676.1555786,679.7111206,667.4888916,675.555542,2167638
2013-05-15 00:00:00+00:00,581.4501953,702.4666748,703.9777832,678.222229,680,3513449
2013-05-16 00:00:00+00:00,585.9385376,707.888916,713.2888794,696.8666382,700.4888916,4613838
2013-05-17 00:00:00+00:00,597.2138672,721.5111084,724.777771,702.5111084,710.666687,3439973
2013-05-20 00:00:00+00:00,596.8644409,721.0888672,730.0444336,716.666687,721.5111084,3103076
2013-05-21 00:00:00+00:00,590.6472778,713.5777588,722.666687,707.0222168,717.0444336,2417676
2013-05-22 00:00:00+00:00,556.9311523,672.8444214,734.222229,666.7111206,717.222229,15881609
2013-05-23 00:00:00+00:00,521.7251587,630.3110962,667.7999878,624.444458,666.666687,9395635
2013-05-24 00:00:00+00:00,535.925293,647.4666748,652.3777466,631.555542,641.7111206,6528521
2013-05-27 00:00:00+00:00,539.8799438,652.2444458,655.0888672,640.888916,649.777771,2487939
2013-05-28 00:00:00+00:00,535.2079468,646.5999756,656.9777832,641.5777588,653.777771,3034244
2013-05-29 00:00:00+00:00,532.0258179,642.7555542,646.2000122,637.777771,644.5999756,2239776
2013-05-30 00:00:00+00:00,525.1282349,634.4222412,646.0888672,630.222229,640.9777832,3493487
2013-05-31 00:00:00+00:00,515.3056641,622.555542,632.3777466,621.333313,629.777771,3592066
2013-06-03 00:00:00+00:00,510.3577576,616.5777588,623.7111206,611.222229,619.111084,2594994
2013-06-04 00:00:00+00:00,518.5246582,626.444458,636.444458,617.0888672,617.0888672,4358504
2013-06-05 00:00:00+00:00,522.2953491,631,633.6889038,620.444458,624.444458,3244873
2013-06-06 00:00:00+00:00,526.6363525,636.2444458,642.2000122,625.5999756,627.555542,3316495
2013-06-07 00:00:00+00:00,519.5546875,627.6889038,639.9111328,625.3777466,632.666687,3320874
2013-06-10 00:00:00+00:00,516.6668701,624.2000122,636.222229,622.222229,631.111084,2648724
2013-06-11 00:00:00+00:00,516.1517944,623.5777588,631.111084,617.333313,621.6444702,3793911
2013-06-12 00:00:00+00:00,513.7789917,620.7111206,626.5999756,615.555542,622.222229,3626205
2013-06-13 00:00:00+00:00,512.7305298,619.444458,624.888916,614.666687,614.666687,2492048
2013-06-14 00:00:00+00:00,530.020813,640.333313,642.222229,625.1555786,625.5777588,2805099
2013-06-17 00:00:00+00:00,535.3366699,646.7555542,648.777771,634.222229,640,2701732
