Date,Adj Close,Close,High,Low,Open,Volume
2013-01-04 00:00:00+00:00,995.7210083,1345,1353.333374,1335,1335,4083600
2013-01-07 00:00:00+00:00,985.8501587,1331.666626,1360,1330,1358.333374,3441900
2013-01-08 00:00:00+00:00,963.640686,1301.666626,1328.333374,1290,1325,4312200
2013-01-09 00:00:00+00:00,962.4066772,1300,1311.666626,1286.666626,1288.333374,3721500
2013-01-10 00:00:00+00:00,978.4464111,1321.666626,1323.333374,1303.333374,1306.666626,3388800
2013-01-11 00:00:00+00:00,978.4464111,1321.666626,1340,1306.666626,1331.666626,6195900
2013-01-15 00:00:00+00:00,987.0839233,1333.333374,1336.666626,1313.333374,1333.333374,5392200
2013-01-16 00:00:00+00:00,946.3668213,1278.333374,1321.666626,1276.666626,1321.666626,5285400
2013-01-17 00:00:00+00:00,938.963501,1268.333374,1295,1243.333374,1283.333374,5148900
2013-01-18 00:00:00+00:00,1017.929871,1375,1378.333374,1325,1326.666626,11902500
2013-01-21 00:00:00+00:00,1014.228821,1370,1393.333374,1358.333374,1378.333374,5776200
2013-01-22 00:00:00+00:00,1005.591431,1358.333374,1383.333374,1346.666626,1373.333374,6308700
2013-01-23 00:00:00+00:00,964.8744507,1303.333374,1348.333374,1303.333374,1333.333374,5281200
2013-01-24 00:00:00+00:00,967.3421631,1306.666626,1323.333374,1286.666626,1301.666626,3518100
2013-01-25 00:00:00+00:00,989.5513916,1336.666626,1350,1321.666626,1343.333374,5556300
2013-01-28 00:00:00+00:00,966.1080933,1305,1345,1303.333374,1343.333374,3459900
2013-01-29 00:00:00+00:00,982.1481934,1326.666626,1335,1295,1295,3323700
2013-01-30 00:00:00+00:00,988.3175659,1335,1345,1315,1331.666626,4234800
2013-01-31 00:00:00+00:00,967.3421631,1306.666626,1320,1290,1311.666626,5190300
2013-02-01 00:00:00+00:00,966.1080933,1305,1315,1296.666626,1305,4973100
2013-02-04 00:00:00+00:00,955.0036011,1290,1311.666626,1283.333374,1286.666626,3881100
2013-02-05 00:00:00+00:00,951.3018188,1285,1293.333374,1265,1268.333374,3862500
2013-02-06 00:00:00+00:00,958.7052002,1295,1338.333374,1250,1321.666626,11300700
2013-02-07 00:00:00+00:00,963.640686,1301.666626,1316.666626,1281.666626,1283.333374,3932400
2013-02-08 00:00:00+00:00,950.0682373,1283.333374,1310,1278.333374,1278.333374,5784900
2013-02-12 00:00:00+00:00,983.3821411,1328.333374,1338.333374,1316.666626,1330,7012800
2013-02-13 00:00:00+00:00,968.5761719,1308.333374,1330,1300,1330,4423200
2013-02-14 00:00:00+00:00,1004.357788,1356.666626,1363.333374,1316.666626,1318.333374,6033600
2013-02-15 00:00:00+00:00,1004.357788,1356.666626,1380,1340,1360,4973400
2013-02-18 00:00:00+00:00,1047.542725,1415,1421.666626,1373.333374,1391.666626,6253500
2013-02-19 00:00:00+00:00,1021.631592,1380,1401.666626,1378.333374,1400,3231900
2013-02-20 00:00:00+00:00,1032.736572,1395,1400,1378.333374,1395,3321300
2013-02-21 00:00:00+00:00,1022.865417,1381.666626,1403.333374,1376.666626,1388.333374,3204900
2013-02-22 00:00:00+00:00,1016.696106,1373.333374,1403.333374,1353.333374,1383.333374,5661300
2013-02-25 00:00:00+00:00,1059.880981,1431.666626,1433.333374,1390,1411.666626,5406300
2013-02-26 00:00:00+00:00,1032.736572,1395,1416.666626,1388.333374,1400,4232400
2013-02-27 00:00:00+00:00,1042.607056,1408.333374,1428.333374,1395,1400,5811000
2013-02-28 00:00:00+00:00,1061.115112,1433.333374,1458.333374,1421.666626,1431.666626,8268900
2013-03-01 00:00:00+00:00,1036.437988,1400,1410,1386.666626,1406.666626,4423500
2013-03-04 00:00:00+00:00,1015.462219,1371.666626,1405,1366.666626,1401.666626,3955200
2013-03-05 00:00:00+00:00,1025.333252,1385,1395,1375,1380,2655900
2013-03-06 00:00:00+00:00,1050.01062,1418.333374,1423.333374,1400,1401.666626,3266400
2013-03-07 00:00:00+00:00,1059.880981,1431.666626,1453.333374,1426.666626,1443.333374,3683400
2013-03-08 00:00:00+00:00,1088.26001,1470,1481.666626,1443.333374,1448.333374,14492100
2013-03-11 00:00:00+00:00,1057.413574,1428.333374,1483.333374,1425,1481.666626,4325400
2013-03-12 00:00:00+00:00,1082.090332,1461.666626,1470,1440,1450,4456500
2013-03-13 00:00:00+00:00,1075.921143,1453.333374,1491.666626,1451.666626,1466.666626,3504600
2013-03-14 00:00:00+00:00,1090.727417,1473.333374,1478.333374,1456.666626,1470,2828400
2013-03-15 00:00:00+00:00,1114.170898,1505,1508.333374,1480,1485,4631100
2013-03-18 00:00:00+00:00,1054.945923,1425,1458.333374,1425,1458.333374,4332600
2013-03-19 00:00:00+00:00,1062.348755,1435,1453.333374,1428.333374,1453.333374,2401500
2013-03-21 00:00:00+00:00,1043.841187,1410,1448.333374,1396.666626,1438.333374,5726100
2013-03-22 00:00:00+00:00,1017.929871,1375,1385,1361.666626,1376.666626,4309500
2013-03-25 00:00:00+00:00,1020.397949,1378.333374,1411.666626,1378.333374,1401.666626,3655200
2013-03-26 00:00:00+00:00,999.4221191,1350,1391.666626,1346.666626,1366.666626,3892200
2013-03-27 00:00:00+00:00,1006.843811,1356.666626,1360,1333.333374,1346.666626,2440200
2013-03-28 00:00:00+00:00,987.0531616,1330,1395,1325,1360,5466600
2013-03-29 00:00:00+00:00,1030.344727,1388.333374,1410,1355,1358.333374,5412900
2013-04-01 00:00:00+00:00,1062.504639,1431.666626,1436.666626,1395,1405,7206300
2013-04-02 00:00:00+00:00,1022.923767,1378.333374,1403.333374,1363.333374,1400,7482600
2013-04-03 00:00:00+00:00,1024.160645,1380,1400,1363.333374,1386.666626,3628200
2013-04-04 00:00:00+00:00,1026.634277,1383.333374,1383.333374,1326.666626,1346.666626,6467700
2013-04-05 00:00:00+00:00,1013.02832,1365,1420,1363.333374,1413.333374,7711200
2013-04-08 00:00:00+00:00,1013.02832,1365,1405,1353.333374,1405,4917900
2013-04-09 00:00:00+00:00,1020.450012,1375,1385,1356.666626,1373.333374,5062800
2013-04-10 00:00:00+00:00,1084.769165,1461.666626,1470,1385,1393.333374,8244000
